"ParticipantID","FM_ACC","FM_ACC_Interference","FM_ACC_Consistent","FM_ACC_Inconsistent","FM_ACC_Pure","FM_ACC_InterferencePure","FM_ACC_ConsistentPure","FM_ACC_InconsistentPure","FM_ACC_Mixed","FM_ACC_InterferenceMixed","FM_ACC_ConsistentMixed","FM_ACC_InconsistentMixed","FM_ACC_Repeat","FM_ACC_InterferenceRepeat","FM_ACC_ConsistentRepeat","FM_ACC_InconsistentRepeat","FM_ACC_Switch","FM_ACC_InterferenceSwitch","FM_ACC_ConsistentSwitch","FM_ACC_InconsistentSwitch","FM_RTc","FM_RTc_Interference","FM_RTc_Consistent","FM_RTc_Inconsistent","FM_RTc_Pure","FM_RTc_InterferencePure","FM_RTc_ConsistentPure","FM_RTc_InconsistentPure","FM_RTc_Mixed","FM_RTc_InterferenceMixed","FM_RTc_ConsistentMixed","FM_RTc_InconsistentMixed","FM_RTc_Repeat","FM_RTc_InterferenceRepeat","FM_RTc_ConsistentRepeat","FM_RTc_InconsistentRepeat","FM_RTc_Switch","FM_RTc_InterferenceSwitch","FM_RTc_ConsistentSwitch","FM_RTc_InconsistentSwitch","FM_LogRTc","FM_LogRTc_Interference","FM_LogRTc_Consistent","FM_LogRTc_Inconsistent","FM_LogRTc_Pure","FM_LogRTc_InterferencePure","FM_LogRTc_ConsistentPure","FM_LogRTc_InconsistentPure","FM_LogRTc_Mixed","FM_LogRTc_InterferenceMixed","FM_LogRTc_ConsistentMixed","FM_LogRTc_InconsistentMixed","FM_LogRTc_Repeat","FM_LogRTc_InterferenceRepeat","FM_LogRTc_ConsistentRepeat","FM_LogRTc_InconsistentRepeat","FM_LogRTc_Switch","FM_LogRTc_InterferenceSwitch","FM_LogRTc_ConsistentSwitch","FM_LogRTc_InconsistentSwitch","FM_LogRTc_1","FM_LogRTc_Consistent_1","FM_LogRTc_Inconsistent_1","FM_LogRTc_Pure_1","FM_LogRTc_ConsistentPure_1","FM_LogRTc_InconsistentPure_1","FM_LogRTc_Mixed_1","FM_LogRTc_ConsistentMixed_1","FM_LogRTc_InconsistentMixed_1","FM_LogRTc_Repeat_1","FM_LogRTc_ConsistentRepeat_1","FM_LogRTc_InconsistentRepeat_1","FM_LogRTc_Switch_1","FM_LogRTc_ConsistentSwitch_1","FM_LogRTc_InconsistentSwitch_1","FM_EFF","FM_EFF_Interference","FM_EFF_Consistent","FM_EFF_Inconsistent","FM_EFF_Pure","FM_EFF_InterferencePure","FM_EFF_ConsistentPure","FM_EFF_InconsistentPure","FM_EFF_Mixed","FM_EFF_InterferenceMixed","FM_EFF_ConsistentMixed","FM_EFF_InconsistentMixed","FM_EFF_Repeat","FM_EFF_InterferenceRepeat","FM_EFF_ConsistentRepeat","FM_EFF_InconsistentRepeat","FM_EFF_Switch","FM_EFF_InterferenceSwitch","FM_EFF_ConsistentSwitch","FM_EFF_InconsistentSwitch"
10700,0.984375,0.03125,1,0.96875,1,0,1,1,0.96875,0.0625,1,0.9375,0.96875,0.0714285714285714,1,0.928571428571429,0.966666666666667,0.0588235294117647,1,0.941176470588235,1.16130634920635,-0.0270990927419357,1.147971875,1.17507096774194,1.000715625,0.06583125,1.03363125,0.9678,1.32707741935484,-0.1338475,1.2623125,1.39616,1.2943935483871,-0.219488461538461,1.20235,1.42183846153846,1.33526551724138,0.0941870192307692,1.38723076923077,1.29304375,0.020260665940659,-0.0340202799491612,0.00352052818789711,0.0375408081370583,-0.0391590344625578,-0.0032421270946721,-0.0407800980098939,-0.0375379709152218,0.0815971308730118,-0.0698036847404689,0.0478211543856881,0.117624839126157,0.0708432815742915,-0.0861195241518892,0.0347286424138218,0.120848166565711,0.0887453699124343,-0.0145657209991411,0.0807091100508392,0.0952748310499803,0.320950790421828,0.314302607435208,0.327813430924145,0.290220439240453,0.292266684696409,0.288174193784498,0.352672443254215,0.336338530174008,0.370095283873102,0.347297698228264,0.328639426602664,0.373132228171402,0.354996005332027,0.354798151620586,0.355156761472573,0.847644551907198,0.0466831887744096,0.871101480600298,0.824418291825888,0.999284886752917,-0.06580832739662,0.96746300965649,1.03327133705311,0.729987554509789,0.120712217326081,0.792196860919939,0.671484643593857,0.748419984947491,0.178626571650494,0.831704578533705,0.65307800688321,0.723950895297418,-0.00701614424700259,0.720860596650771,0.727876740897773
10780,0.96875,0.0625,1,0.9375,1,0,1,1,0.9375,0.125,1,0.875,0.9375,0.153846153846154,1,0.846153846153846,0.933333333333333,0.111111111111111,1,0.888888888888889,0.755395161290323,-0.139467395833333,0.6879109375,0.827378333333333,0.728725,-0.0986312500000001,0.679409375,0.778040625,0.783843333333333,-0.187351785714286,0.6964125,0.883764285714286,0.797256666666667,-0.222570813397129,0.715647368421053,0.938218181818182,0.766832142857143,-0.182610416666667,0.662483333333333,0.84509375,-0.132723965444008,-0.0725977340136857,-0.167851901257082,-0.095254167243396,-0.14904949166138,-0.0514805248214647,-0.174789754072112,-0.123309229250647,-0.115310070812145,-0.0977228092069426,-0.160914048442051,-0.0631912392351087,-0.108360205028012,-0.111565999734636,-0.149267738264045,-0.0377017385294086,-0.124708623575447,-0.0998629108094693,-0.181773144038001,-0.0819102332285313,0.242241079287505,0.226440179469173,0.259095372427059,0.235531161701693,0.223995613052818,0.247066710350568,0.249398324712371,0.228884745885528,0.272842414800191,0.252513224881888,0.233724216870378,0.284966965992678,0.2453169676988,0.220289749019241,0.264087381708469,1.28244136267068,0.320579440462265,1.45367655242435,1.13309711196208,1.37225976877423,0.186586718929368,1.47186664888161,1.28527992995224,1.19602981888388,0.445847567430565,1.43593057275681,0.990083005326242,1.17590738239881,0.495463022846413,1.39733623587036,0.901873213023944,1.21712860112491,0.457649119241412,1.50947193640092,1.0518228171595
11111,0.953125,0.0625,0.984375,0.921875,0.984375,0.03125,1,0.96875,0.921875,0.09375,0.96875,0.875,0.9375,0,0.9375,0.9375,0.9,0.1875,1,0.8125,1.08968278688525,-0.077720123755717,1.05209682539683,1.12981694915254,0.857490476190476,-0.146900201612903,0.78520625,0.932106451612903,1.33761694915254,-0.0211139400921658,1.32759677419355,1.34871071428571,1.21803,-0.211393333333333,1.11233333333333,1.32372666666667,1.31285185185185,-0.124752747252747,1.25278571428571,1.37753846153846,-0.00878570468793172,-0.0330909158428927,-0.0247886885791667,0.008302227263726,-0.103217816058596,-0.0630806996997348,-0.134257525434656,-0.0711768257349212,0.0920485837248116,-0.00808549200554425,0.0882114010781126,0.0962968930836569,0.065126634045182,-0.0655148679729973,0.0323692000586833,0.0978840680316807,0.0892702109041713,-0.0100195581925812,0.0844459791818174,0.0944655373743986,0.306805230325908,0.298745103496125,0.315411806432286,0.260541940712368,0.245122126243889,0.276459168550798,0.356205014150535,0.35409785420811,0.358537941229648,0.33903994892577,0.32056050934041,0.357519388511131,0.353806893608044,0.348322471475287,0.359713194366399,0.874681156269722,0.119680804201377,0.935631565686664,0.815950761485286,1.1479719336047,0.234238117281554,1.27355073905741,1.03931262177586,0.689192074445574,0.0809342454373784,0.729701983938963,0.648767738501585,0.769685475727199,0.134595113652421,0.842822894815703,0.708227781163282,0.68553051033938,0.208400915153788,0.798221107246707,0.589820192092919
11620,0.953125,0.0625,0.984375,0.921875,0.984375,-0.03125,0.96875,1,0.921875,0.15625,1,0.84375,0.96875,0.0625,1,0.9375,0.866666666666667,0.25,1,0.75,0.780400901639344,-0.0383315926822707,0.761863492063492,0.800195084745763,0.672228095238095,-0.0849694052419354,0.629069032258065,0.7140384375,0.895907457627119,-0.0117985416666667,0.890508125,0.902306666666667,0.869508709677419,0.0184980416666667,0.878459375,0.859961333333333,0.91909,-0.067132619047619,0.888105714285714,0.955238333333333,-0.13173468427573,-0.00750660956833965,-0.135364929886648,-0.127858320318309,-0.197002207130437,-0.0276280515537191,-0.211035503157723,-0.183407451604004,-0.0620422446173139,-3.67491616989069e-05,-0.0620590620302947,-0.0620223128685958,-0.0749811695874888,0.0101967847847378,-0.0700472414658415,-0.0802440262505793,-0.0507267880487312,-0.0213230028284274,-0.0605681739695439,-0.0392451711411164,0.245709767217843,0.242698842009718,0.248924822948554,0.218836347810186,0.210474626185824,0.226936765633786,0.274405113365003,0.273916051089115,0.274984742729019,0.268412317273057,0.270746064023246,0.265922987406189,0.279633755968259,0.27390960089886,0.286311936882557,1.22132739467346,0.139999361552238,1.2920621742011,1.15206281264886,1.46434671054822,0.139489242968382,1.53997407331059,1.4004848303422,1.02898462575773,0.187851015970425,1.12295438068013,0.935103364709707,1.11413490079863,0.0481912745974669,1.13835656885101,1.09016529425354,0.942961697621198,0.3408477088479,1.12599207945,0.785144370602101
11738,0.953125,0.09375,1,0.90625,0.96875,0.0625,1,0.9375,0.9375,0.125,1,0.875,0.9375,0.0952380952380952,1,0.904761904761905,0.933333333333333,0.2,1,0.8,0.895902459016393,0.124739170258621,0.9552046875,0.830465517241379,0.66948064516129,-0.0828656250000001,0.629384375,0.71225,1.12987166666667,0.3239,1.281025,0.957125,1.10973333333333,0.54144019138756,1.45264545454545,0.911205263157895,1.16074285714286,0.1522925,1.204255,1.0519625,-0.116856775309088,0.00538497993198433,-0.114296702882407,-0.119681682814391,-0.192168704405078,-0.0458034110811112,-0.214331645250777,-0.168528234169665,-0.0390344485765655,0.0530843315625603,-0.0142617605140374,-0.0673460920765976,-0.0607035480229573,0.061803911321453,-0.0215610708527037,-0.0833649821741568,-0.0185192168500787,0.0320864426053435,-0.00935166181998052,-0.041438104425324,0.25824233993928,0.262808017691736,0.25320435069519,0.219573841637917,0.20997126876756,0.229816586032963,0.298199788184022,0.315644766615911,0.278262669976148,0.288809247112952,0.320663333177924,0.270367407812179,0.308082449539978,0.314404685216329,0.292276860349098,1.06387139627503,-0.0443593887930525,1.04689603504484,1.0912554238379,1.44701718713109,0.272602871620761,1.58885418787208,1.31625131625132,0.829740250736441,-0.133571270151502,0.780624890224625,0.914196160376126,0.844797548960711,-0.304529530515516,0.688399221483062,0.992928751998579,0.804082771295886,0.0699055303973956,0.830388912647238,0.760483382249843
12073,0.9765625,0.046875,1,0.953125,1,0,1,1,0.953125,0.09375,1,0.90625,0.96875,0.0625,1,0.9375,0.933333333333333,0.133333333333333,1,0.866666666666667,0.9123368,-0.207372412909836,0.8111390625,1.01851147540984,0.7929390625,-0.158634375,0.713621875,0.87225625,1.03760655737705,-0.271240301724138,0.90865625,1.17989655172414,0.922803225806452,-0.136484166666667,0.8567625,0.993246666666667,1.04701071428571,-0.197458974358974,0.955333333333333,1.15279230769231,-0.0636862538031716,-0.0813465834184202,-0.103383386511361,-0.0220368030929405,-0.116195321151832,-0.0811222358008781,-0.156756439052271,-0.0756342032513927,-0.00859477330621671,-0.0871154896730435,-0.0500103339704505,0.037105155702593,-0.0469669466822112,-0.0637262656175809,-0.0778022364971697,-0.0140759708795888,0.00994549237709929,-0.0748402996511627,-0.0248017896037977,0.050038510047365,0.275249599717793,0.255371323507172,0.29610549606992,0.250409128457352,0.232038842350565,0.268779414564138,0.30131173349924,0.278703804663778,0.326258413593542,0.280878695061067,0.266165247429718,0.296573039201174,0.30844683681793,0.290033544363249,0.329692943496408,1.07039691920791,0.297032302436718,1.2328342281013,0.935801925664583,1.26113095859746,0.254850246307257,1.40130233535792,1.14645208905067,0.918580355167946,0.332450378814407,1.10052618908416,0.768075810269749,1.04979043517473,0.22331030707754,1.16718460483506,0.943874297757523,0.891426726201237,0.294957306257215,1.04675505931612,0.751797753058905
12656,0.9375,0.0625,0.96875,0.90625,0.9375,0.125,1,0.875,0.9375,0,0.9375,0.9375,0.96875,0.0588235294117647,1,0.941176470588235,0.9,-0.0407239819004526,0.882352941176471,0.923076923076923,1.037525125,-0.20423919076752,0.938809516129032,1.14304870689655,0.738801333333333,-0.122112232142857,0.681815625,0.803927857142857,1.33624891666667,-0.246625166666667,1.21293633333333,1.4595615,1.32847903225806,-0.259586958333333,1.19449866666667,1.454085625,1.30758462962963,-0.171473916666667,1.231374,1.40284791666667,-0.0347496423052546,-0.0676338053108099,-0.0674393148721461,0.000194490438663833,-0.16331227679147,-0.0480436929916402,-0.185732666854235,-0.137688973862595,0.0938129921809607,-0.0701454632110897,0.0587402605754158,0.128885723786506,0.0857315845113164,-0.0648133507536666,0.0522795325094239,0.117092883263091,0.0928242982705551,-0.0621524466655814,0.0652009886414078,0.127353435306989,0.295678663941645,0.278129140490385,0.31443849935506,0.234259523739428,0.222488224173048,0.247712437529577,0.357097804143861,0.337479451228878,0.376716157058845,0.353112066211411,0.333852725948852,0.371167697707559,0.355495195193019,0.341106176508903,0.373481468548165,0.903592575649674,0.239056112862495,1.03189196887822,0.792835856015729,1.26894735797264,0.378266046379766,1.46667216668729,1.08840612030753,0.701590840079883,0.130601529644788,0.772917732148074,0.642316202503286,0.72921738053583,0.189907853899816,0.837171298642443,0.647263444742627,0.688291969487989,0.0585575310344446,0.716559665200394,0.65800213416595
12703,0.96875,0.03125,0.984375,0.953125,0.984375,0.03125,1,0.96875,0.953125,0.03125,0.96875,0.9375,0.96875,0.0625,1,0.9375,0.933333333333333,0.0089285714285714,0.9375,0.928571428571429,0.758165322580645,-0.0705607858443924,0.723453968253968,0.794014754098361,0.633842857142857,0.00544445564516127,0.636521875,0.631077419354839,0.886563934426229,-0.149193010752688,0.813190322580645,0.962383333333333,0.844977419354839,-0.243225833333333,0.7272875,0.970513333333333,0.947514285714286,-0.0919569230769232,0.90482,0.996776923076923,-0.138210600759796,-0.0320013985196594,-0.153953224225112,-0.121951825705453,-0.205317728319135,0.00170069649741914,-0.204480877661675,-0.206181574159094,-0.068903239509986,-0.0668812275141207,-0.101795646484144,-0.034914418970023,-0.090480530262906,-0.108305156144168,-0.142886250977826,-0.034581094833658,-0.0372446978261643,-0.0446297826829827,-0.0579656683575491,-0.0133358856745664,0.24145022253476,0.233900270606954,0.249247713870035,0.212042942204278,0.212583950302375,0.211484482232049,0.271821675990832,0.255904214147164,0.288269719895955,0.261990709025129,0.236571272515811,0.289104774635068,0.28616896328727,0.276526018553941,0.297295437979574,1.27775561760404,0.160273156463332,1.36066017078565,1.20038701432232,1.55302688814262,0.03596476922368,1.5710379160182,1.53507314679452,1.07507756969253,0.21715148242071,1.1912955345136,0.974144052092894,1.14648034114292,0.408988433354652,1.37497207087981,0.965983637525158,0.985033521293811,0.104543717750621,1.0361176808647,0.931573963114081
12970,0.9921875,0.015625,1,0.984375,1,0,1,1,0.984375,0.03125,1,0.96875,1,0,1,1,0.966666666666667,0.0555555555555556,1,0.944444444444444,0.74645905511811,-0.0958698660714286,0.6989015625,0.794771428571429,0.66064375,-0.0303625,0.6454625,0.675825,0.833636507936508,-0.165214213709677,0.752340625,0.917554838709677,0.808315625,-0.192738056680162,0.730015789473684,0.922753846153846,0.855303448275862,-0.116475,0.787025,0.9035,-0.138862930203958,-0.0497386502802735,-0.163536433886299,-0.113797783606025,-0.189020299663879,-0.0177150239045629,-0.19787781161616,-0.180162787711597,-0.087909412022452,-0.0839030832400347,-0.129195056156437,-0.0452919729164026,-0.102396190922211,-0.0986653671033037,-0.142478996307928,-0.0438136292046245,-0.0751582012481854,-0.057748018810062,-0.109010488136842,-0.0512624693267804,0.239936146505536,0.228769528322364,0.251280012596377,0.218775590728586,0.215011112398335,0.222540069058838,0.261432584120215,0.242527944246393,0.280947051086741,0.255181227420622,0.2369424471581,0.281837906265846,0.266860316663593,0.251116752575539,0.277973420725749,1.32919212808398,0.192253012836914,1.43081666096576,1.23856364812884,1.51367510855889,0.0696036891806395,1.54927668144935,1.47967299226871,1.18082040629028,0.273389961902455,1.32918516795501,1.05579520605255,1.23714050436672,0.28612075224769,1.36983338500249,1.0837126327548,1.13020316779418,0.225290076037095,1.27060766811728,1.04531759208018
13339,0.96875,0.0625,1,0.9375,0.984375,0.03125,1,0.96875,0.953125,0.09375,1,0.90625,0.9375,0.117647058823529,1,0.882352941176471,0.966666666666667,0.0714285714285714,1,0.928571428571429,0.928458064516129,-0.239695104166667,0.8124765625,1.05217166666667,0.888360317460317,-0.136918951612903,0.8209875,0.957906451612903,0.969870491803279,-0.348972306034483,0.803965625,1.15293793103448,0.99048,-0.46364,0.75866,1.2223,0.918493103448276,-0.204671634615385,0.82674375,1.03141538461538,-0.0529107666576433,-0.10390357383747,-0.103186689482226,0.000716884355244639,-0.0700062063495377,-0.064780041972267,-0.101882100018431,-0.0371020580461639,-0.0352548207463426,-0.145635308626909,-0.104491278946021,0.0411440296808883,-0.0271651716020591,-0.198521568510484,-0.126425955857301,0.0720956126531832,-0.0556184540569004,-0.0845329392213327,-0.0935125302595668,-0.00897959103823407,0.280256712018412,0.25552927286236,0.306632647118201,0.27179884653513,0.25678281918411,0.287299261865215,0.28899188456672,0.254275726540611,0.327299369285185,0.293185180118903,0.243992627061097,0.342377733176708,0.278506022493759,0.259423899493721,0.301991712339959,1.04339661318454,0.339790435754494,1.23080473475196,0.89101429899747,1.10808078732532,0.206725292302081,1.21804534173785,1.01132004943577,0.982734301182683,0.457798898739558,1.24383427463083,0.786035375891276,0.946510782650836,0.596234320013166,1.31811351593599,0.721879195922826,1.05244847570171,0.309276113832152,1.20956463233015,0.900288518497999
