"ParticipantID","AT_ACC","AT_ACC_Interference","AT_ACC_Consistent","AT_ACC_Inconsistent","AT_ACC_Living","AT_ACC_InterferenceLiving","AT_ACC_ConsistentLiving","AT_ACC_InconsistentLiving","AT_ACC_NonLiving","AT_ACC_InterferenceNonLiving","AT_ACC_ConsistentNonLiving","AT_ACC_InconsistentNonLiving","AT_ACC_Moving","AT_ACC_InterferenceMoving","AT_ACC_ConsistentMoving","AT_ACC_InconsistentMoving","AT_ACC_NonMoving","AT_ACC_InterferenceNonMoving","AT_ACC_ConsistentNonMoving","AT_ACC_InconsistentNonMoving","AT_RT","AT_RT_Consistent","AT_RT_Inconsistent","AT_RTc","AT_RTc_Interference","AT_RTc_Consistent","AT_RTc_Inconsistent","AT_RTc_Living","AT_RTc_InterferenceLiving","AT_RTc_ConsistentLiving","AT_RTc_InconsistentLiving","AT_RTc_NonLiving","AT_RTc_InterferenceNonLiving","AT_RTc_ConsistentNonLiving","AT_RTc_InconsistentNonLiving","AT_RTc_Moving","AT_RTc_InterferenceMoving","AT_RTc_ConsistentMoving","AT_RTc_InconsistentMoving","AT_RTc_NonMoving","AT_RTc_InterferenceNonMoving","AT_RTc_ConsistentNonMoving","AT_RTc_InconsistentNonMoving","AT_LogRTc","AT_LogRTc_Interference","AT_LogRTc_Consistent","AT_LogRTc_Inconsistent","AT_LogRTc_Living","AT_LogRTc_InterferenceLiving","AT_LogRTc_ConsistentLiving","AT_LogRTc_InconsistentLiving","AT_LogRTc_NonLiving","AT_LogRTc_InterferenceNonLiving","AT_LogRTc_ConsistentNonLiving","AT_LogRTc_InconsistentNonLiving","AT_LogRTc_Moving","AT_LogRTc_InterferenceMoving","AT_LogRTc_ConsistentMoving","AT_LogRTc_InconsistentMoving","AT_LogRTc_NonMoving","AT_LogRTc_InterferenceNonMoving","AT_LogRTc_ConsistentNonMoving","AT_LogRTc_InconsistentNonMoving","AT_LogRTc_1","AT_LogRTc_Consistent_1","AT_LogRTc_Inconsistent_1","AT_LogRTc_Living_1","AT_LogRTc_ConsistentLiving_1","AT_LogRTc_InconsistentLiving_1","AT_LogRTc_NonLiving_1","AT_LogRTc_ConsistentNonLiving_1","AT_LogRTc_InconsistentNonLiving_1","AT_LogRTc_Moving_1","AT_LogRTc_ConsistentMoving_1","AT_LogRTc_InconsistentMoving_1","AT_LogRTc_NonMoving_1","AT_LogRTc_ConsistentNonMoving_1","AT_LogRTc_InconsistentNonMoving_1","AT_EFF","AT_EFF_Interference","AT_EFF_Consistent","AT_EFF_Inconsistent","AT_EFF_Living","AT_EFF_InterferenceLiving","AT_EFF_ConsistentLiving","AT_EFF_InconsistentLiving","AT_EFF_NonLiving","AT_EFF_InterferenceNonLiving","AT_EFF_ConsistentNonLiving","AT_EFF_InconsistentNonLiving","AT_EFF_Moving","AT_EFF_InterferenceMoving","AT_EFF_ConsistentMoving","AT_EFF_InconsistentMoving","AT_EFF_NonMoving","AT_EFF_InterferenceNonMoving","AT_EFF_ConsistentNonMoving","AT_EFF_InconsistentNonMoving"
10325,0.910714285714286,0.154761904761905,0.988095238095238,0.833333333333333,0.964285714285714,0.0714285714285714,1,0.928571428571429,0.857142857142857,0.238095238095238,0.976190476190476,0.738095238095238,0.869047619047619,0.261904761904762,1,0.738095238095238,0.952380952380952,0.0476190476190476,0.976190476190476,0.928571428571429,0.584270238095238,0.544833333333333,0.616394285714286,0.577841830065359,-0.0710665748709122,0.545327710843374,0.616394285714286,0.552811111111111,-0.0277450549450549,0.539452380952381,0.567197435897436,0.606001388888889,-0.126940755310779,0.551346341463415,0.678287096774194,0.598409589041096,-0.138834715821813,0.539452380952381,0.678287096774194,0.55907375,-0.0158510944340212,0.551346341463415,0.567197435897436,-0.247777780805739,-0.0426181730297682,-0.267276291342234,-0.224658118312466,-0.264642304682658,-0.0193999661898601,-0.273983029144442,-0.254583062954582,-0.228805191444205,-0.0733953672581466,-0.260405974569241,-0.187010607311094,-0.23704953494124,-0.0869724218333481,-0.273983029144442,-0.187010607311094,-0.257567305157095,-0.00582291161465859,-0.260405974569241,-0.254583062954582,0.196615013664837,0.188516540338794,0.206217489180003,0.190170462203309,0.186608714350447,0.194006190660237,0.203865134059056,0.190470898668319,0.22158009054358,0.201459572733832,0.186608714350447,0.22158009054358,0.192194353514379,0.190470898668319,0.194006190660237,1.57606154198161,0.459980759197907,1.81192926463815,1.35194850544024,1.74433128224859,0.484737056213655,1.85373173853555,1.3689946823219,1.4144239152891,0.682382377926953,1.7705576382341,1.08817526030715,1.59152020592963,0.765556478228403,1.85373173853555,1.08817526030715,1.70349788803526,0.133435589009361,1.7705576382341,1.63712204922474
10380,0.952380952380952,0.0238095238095238,0.964285714285714,0.94047619047619,0.94047619047619,0.0714285714285714,0.976190476190476,0.904761904761905,0.964285714285714,-0.0238095238095238,0.952380952380952,0.976190476190476,0.976190476190476,0,0.976190476190476,0.976190476190476,0.928571428571429,0.0476190476190476,0.952380952380952,0.904761904761905,0.633067857142857,0.611702380952381,0.660705063291139,0.63741875,-0.0459976558837318,0.614707407407407,0.660705063291139,0.596767088607595,0.00774024390243899,0.600490243902439,0.59275,0.677066666666667,-0.0944078048780487,0.62928,0.723687804878049,0.662089024390244,-0.12319756097561,0.600490243902439,0.723687804878049,0.611483333333333,0.0365300000000001,0.62928,0.59275,-0.214693782173643,-0.0261820559869376,-0.227621172317194,-0.201439116330256,-0.236040903180256,0.00245822767762691,-0.234858464550511,-0.237316692228138,-0.193873750574601,-0.0520162188653363,-0.220202947778043,-0.168186728912707,-0.201522596731609,-0.0666717356378046,-0.234858464550511,-0.168186728912707,-0.228540413022961,0.0171137444500952,-0.220202947778043,-0.237316692228138,0.210774999709555,0.205504538420509,0.216178890398323,0.201522773016188,0.202210448946237,0.200780806881135,0.21979877636111,0.208880980131639,0.230450284877668,0.216330366911952,0.202210448946237,0.230450284877668,0.204934741881393,0.208880980131639,0.200780806881135,1.49412133292432,0.145247279370745,1.56869057158867,1.42344329221792,1.57595183854819,0.375445606460013,1.62565584720653,1.25021024074652,1.42421088167445,0.164534400145716,1.51344544937222,1.34891104922651,1.40248727038876,0.276744797980025,1.62565584720653,1.34891104922651,1.51855558108113,-0.0129348201543986,1.51344544937222,1.52638026952662
10909,0.982142857142857,0.0357142857142857,1,0.964285714285714,0.976190476190476,0.0476190476190477,1,0.952380952380952,0.988095238095238,0.0238095238095238,1,0.976190476190476,0.988095238095238,0.0238095238095238,1,0.976190476190476,0.976190476190476,0.0476190476190477,1,0.952380952380952,0.741955952380952,0.70337380952381,0.793350617283951,0.747544242424242,-0.0899768077601411,0.70337380952381,0.793350617283951,0.672826829268293,-0.0262413095238095,0.66002619047619,0.6862675,0.821361445783133,-0.151100522648084,0.746721428571429,0.897821951219512,0.77749156626506,-0.237795760743322,0.66002619047619,0.897821951219512,0.717231707317073,0.0604539285714285,0.746721428571429,0.6862675,-0.174705996179957,-0.0336832948823655,-0.191241431849482,-0.157558136967116,-0.187424116954873,-0.0226167054992372,-0.198456656222794,-0.175839950723557,-0.162141105775823,-0.0443039863689952,-0.18402620747617,-0.139722221107174,-0.169443260563271,-0.0587344351156196,-0.198456656222794,-0.139722221107174,-0.180032911499285,-0.00818625675261286,-0.18402620747617,-0.175839950723557,0.230320711332241,0.222386239147707,0.238549052856943,0.220645635488042,0.216593650395043,0.22490021983569,0.239879219997595,0.228178827900371,0.251864987511825,0.234016841018996,0.216593650395043,0.251864987511825,0.226579506893209,0.228178827900371,0.22490021983569,1.31382572616415,0.206259415356881,1.42171912923088,1.215459713874,1.4508792362696,0.454323217799222,1.51509139247721,1.06076817467799,1.20299685743483,0.2519001167701,1.33918749581504,1.08728737904494,1.25556407110618,0.427804013432272,1.51509139247721,1.08728737904494,1.36105315232379,-0.048581781297679,1.33918749581504,1.38776927711272
11004,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.6407375,0.602538095238095,0.678936904761905,0.6407375,-0.0763988095238095,0.602538095238095,0.678936904761905,0.593129761904762,-0.0726833333333333,0.556788095238095,0.629471428571429,0.688345238095238,-0.0801142857142857,0.648288095238095,0.728402380952381,0.642595238095238,-0.171614285714286,0.556788095238095,0.728402380952381,0.638879761904762,0.0188166666666667,0.648288095238095,0.629471428571429,-0.221695730378225,-0.0214369602432103,-0.23241421049983,-0.21097725025662,-0.245787741394507,-0.0298563754203499,-0.260715929104682,-0.230859553684332,-0.197603719361944,-0.0130175450660708,-0.204112491894979,-0.191094946828908,-0.225905437966795,-0.0696209822757731,-0.260715929104682,-0.191094946828908,-0.217486022789655,0.0267470617893524,-0.204112491894979,-0.230859553684332,0.209094372830328,0.202790225659332,0.215398520001324,0.198646043530902,0.19131936446443,0.205972722597375,0.219542702129753,0.214261086854233,0.224824317405272,0.208071840934851,0.19131936446443,0.224824317405272,0.210116904725804,0.214261086854233,0.205972722597375,1.56070153534014,0.18675518358017,1.65964610022682,1.47289091664665,1.68597171180321,0.423147850748817,1.79601541152272,1.3728675607739,1.45275937808063,0.169656522801519,1.54252408357542,1.3728675607739,1.5561895587091,0.423147850748817,1.79601541152272,1.3728675607739,1.56523975187223,-0.0461103716364317,1.54252408357542,1.58863445521186
11013,0.845238095238095,0.19047619047619,0.94047619047619,0.75,0.988095238095238,-0.0238095238095238,0.976190476190476,1,0.702380952380952,0.404761904761905,0.904761904761905,0.5,0.738095238095238,0.476190476190476,0.976190476190476,0.5,0.952380952380952,-0.0952380952380952,0.904761904761905,1,0.582833333333333,0.548330952380952,0.569647619047619,0.560052816901409,-0.0172463532248343,0.552401265822785,0.569647619047619,0.556815662650602,-0.0196675377468061,0.546863414634146,0.566530952380952,0.564606779661017,-0.0175046365914787,0.558376315789474,0.575880952380952,0.556691935483871,-0.029017537746806,0.546863414634146,0.575880952380952,0.5626575,-0.00815463659147875,0.558376315789474,0.566530952380952,-0.275538640913441,0.00353242973205986,-0.273971436173161,-0.277503865905221,-0.288087985900236,0.0062718113667371,-0.284914298220682,-0.291186109587419,-0.257884477626933,-0.0120252854231697,-0.262164663963993,-0.250139378540823,-0.273135696393633,-0.034774919679859,-0.284914298220682,-0.250139378540823,-0.277400922916292,0.0290214456234263,-0.262164663963993,-0.291186109587419,0.1892713962521,0.188577594519164,0.19014140159975,0.186543037742549,0.185877787862756,0.187192448339489,0.1931095955113,0.19149054380634,0.196039308120274,0.18931959311127,0.185877787862756,0.196039308120274,0.189234043686243,0.19149054380634,0.187192448339489,1.50921139887221,0.385920183750976,1.70252359772453,1.31660341397355,1.77454641522047,0.0486018252133806,1.78507182976128,1.7364700045479,1.24401792129144,0.752109341097216,1.62034434337116,0.868235002273949,1.71078632844421,0.916836827487329,1.78507182976128,0.868235002273949,1.6926477517512,-0.144784279870536,1.62034434337116,1.7651286232417
11133,0.946428571428571,0.0595238095238095,0.976190476190476,0.916666666666667,0.94047619047619,0.0714285714285714,0.976190476190476,0.904761904761905,0.952380952380952,0.0476190476190476,0.976190476190476,0.928571428571429,0.952380952380952,0.0476190476190476,0.976190476190476,0.928571428571429,0.94047619047619,0.0714285714285714,0.976190476190476,0.904761904761905,0.562564880952381,0.54365119047619,0.594596103896104,0.568889308176101,-0.0498461038961039,0.54475,0.594596103896104,0.577003797468354,-0.0261265725288832,0.564436585365854,0.590563157894737,0.56087625,-0.0734622263914946,0.525063414634146,0.598525641025641,0.581055,-0.0340890556597873,0.564436585365854,0.598525641025641,0.556569620253165,-0.0654997432605905,0.525063414634146,0.590563157894737,-0.260026058458397,-0.0323808664038133,-0.275707358540747,-0.243326492136934,-0.255887516990031,-0.0128195196869034,-0.262053868231833,-0.24923434854493,-0.264112868158409,-0.0517907296230823,-0.289360848849661,-0.237570119226579,-0.250118040591772,-0.024483749005254,-0.262053868231833,-0.237570119226579,-0.270059494272702,-0.0401265003047316,-0.289360848849661,-0.24923434854493,0.193166014250402,0.187144812417424,0.199578203215392,0.194879131554983,0.19224710516862,0.197718949498164,0.191474310912129,0.182042519666228,0.201389783760383,0.196704160982105,0.19224710516862,0.201389783760383,0.18958308085121,0.182042519666228,0.197718949498164,1.6636427470625,0.250334449381001,1.79199720273607,1.54166275335507,1.62993067741079,0.217844361773526,1.72949539682608,1.51165103505256,1.69802332044003,0.307754534740547,1.85918586018922,1.55143132544868,1.61856655648121,0.178064071377406,1.72949539682608,1.55143132544868,1.68977277280855,0.327153438818347,1.85918586018922,1.53203242137088
11307,0.821428571428571,0.166666666666667,0.904761904761905,0.738095238095238,0.964285714285714,0.0238095238095238,0.976190476190476,0.952380952380952,0.678571428571429,0.30952380952381,0.833333333333333,0.523809523809524,0.75,0.452380952380952,0.976190476190476,0.523809523809524,0.892857142857143,-0.119047619047619,0.833333333333333,0.952380952380952,0.560419642857143,0.581083333333333,0.533743548387097,0.554989130434783,0.0385775042444821,0.572321052631579,0.533743548387097,0.536293827160494,0.105174207317073,0.588231707317073,0.4830575,0.581556140350877,-0.0722171428571429,0.553682857142857,0.6259,0.601385714285714,-0.0376682926829268,0.588231707317073,0.6259,0.516016,0.0706253571428571,0.553682857142857,0.4830575,-0.279258566580499,0.0107692570899087,-0.274420204699526,-0.285189461789434,-0.286428318201897,0.0714228606224442,-0.251157769746369,-0.322580630368813,-0.269069972171145,-0.0844649667268152,-0.301670485644653,-0.217205518917837,-0.239301428187199,-0.0339522508285313,-0.251157769746369,-0.217205518917837,-0.312822562830871,0.0209101447241604,-0.301670485644653,-0.322580630368813,0.189170455696696,0.193330042771547,0.184071607024298,0.184131343583212,0.197513890757826,0.170414232729233,0.196331299226384,0.188428963701905,0.208903196651691,0.201491108689017,0.197513890757826,0.208903196651691,0.178821107183147,0.188428963701905,0.170414232729233,1.48008046713466,0.197999336547252,1.58086427294914,1.38286493640188,1.7980548450302,0.137915535309992,1.65953392863313,1.52161839332314,1.16682015972184,0.668183271050642,1.50507338737837,0.836890116327726,1.48466636577428,0.822643812305404,1.65953392863313,0.836890116327726,1.73028964771856,-0.466495116124739,1.50507338737837,1.97156850350311
11342,0.857142857142857,0.238095238095238,0.976190476190476,0.738095238095238,0.964285714285714,0.0238095238095238,0.976190476190476,0.952380952380952,0.75,0.452380952380952,0.976190476190476,0.523809523809524,0.75,0.452380952380952,0.976190476190476,0.523809523809524,0.964285714285714,0.0238095238095238,0.976190476190476,0.952380952380952,0.534272023809524,0.517358333333333,0.523072580645161,0.521123611111111,-0.00342258064516121,0.51965,0.523072580645161,0.493524691358025,-0.00578420731707319,0.490668292682927,0.4964525,0.556607936507936,-0.022841019955654,0.548631707317073,0.571472727272727,0.518885714285714,-0.0808044345898004,0.490668292682927,0.571472727272727,0.522864197530864,0.0521792073170732,0.548631707317073,0.4964525,-0.293179408164128,0.00523459604502419,-0.290925623755854,-0.296160219800878,-0.313026546083468,-0.00152307626265719,-0.313778682509471,-0.312255606246814,-0.267661659410692,-0.0011766841939691,-0.268072565002237,-0.266895880808268,-0.297406910486829,-0.0468828017012032,-0.313778682509471,-0.266895880808268,-0.289891350802028,0.0441830412445769,-0.268072565002237,-0.312255606246814,0.180804803945992,0.180920993210262,0.180651134273893,0.173468835812512,0.172878985380963,0.174073432504849,0.190236762974753,0.188963001039562,0.192610592035791,0.179769387704871,0.172878985380963,0.192610592035791,0.181610127689086,0.188963001039562,0.174073432504849,1.64479758519347,0.467477648381092,1.87855378849317,1.41107614011208,1.95387532006211,0.322974151773766,1.98951204051267,1.6665378887389,1.3474475493565,0.862722533010387,1.77931837181678,0.916595838806395,1.85837784262981,1.07291620170627,1.98951204051267,0.916595838806395,1.84423741162502,-0.139054387673707,1.77931837181678,1.91837275949049
12026,0.988095238095238,0,0.988095238095238,0.988095238095238,0.976190476190476,0,0.976190476190476,0.976190476190476,1,0,1,1,0.988095238095238,-0.0238095238095238,0.976190476190476,1,0.988095238095238,0.0238095238095238,1,0.976190476190476,0.684380952380952,0.671,0.698674698795181,0.685343373493976,-0.0266626506024097,0.672012048192771,0.698674698795181,0.672414634146342,-0.0258536585365854,0.659487804878049,0.685341463414634,0.697964285714286,-0.027452380952381,0.684238095238095,0.711690476190476,0.685903614457831,-0.0522026713124274,0.659487804878049,0.711690476190476,0.68478313253012,-0.001103368176539,0.684238095238095,0.685341463414634,-0.177897528668067,-0.0183095393915277,-0.187052298363831,-0.168742758972303,-0.183779420108404,-0.0143290884404894,-0.190943964328648,-0.176614875888159,-0.172155682262023,-0.0221952177008745,-0.183253291112461,-0.161058073411586,-0.175820983382665,-0.0298858909170622,-0.190943964328648,-0.161058073411586,-0.179974073953468,-0.00663841522430172,-0.183253291112461,-0.176614875888159,0.224112735959231,0.220646522591647,0.227578949326816,0.22127645257032,0.218248240507193,0.224304664633447,0.226881488791264,0.222987702721709,0.230775274860819,0.224587221746377,0.218248240507193,0.230775274860819,0.223638250172086,0.222987702721709,0.224304664633447,1.4417520856119,0.0561112640106332,1.47035345683534,1.41424219282471,1.45176863592475,0.108574883081137,1.48022521261177,1.37165032953063,1.43273806478023,0.056374358466355,1.4614795740831,1.40510521561674,1.44057447324618,0.0751199969950245,1.48022521261177,1.40510521561674,1.44293162485537,0.03709402570737,1.4614795740831,1.42438554837573
12160,0.952380952380952,0.0714285714285715,0.988095238095238,0.916666666666667,0.976190476190476,0.0476190476190477,1,0.952380952380952,0.928571428571429,0.0952380952380952,0.976190476190476,0.880952380952381,0.94047619047619,0.119047619047619,1,0.880952380952381,0.964285714285714,0.0238095238095238,0.976190476190476,0.952380952380952,0.872858928571429,0.792434523809524,0.920805194805195,0.854286875,-0.12822808637146,0.792577108433735,0.920805194805195,0.79570487804878,-0.147956547619048,0.723530952380952,0.8714875,0.915873076923077,-0.110814304548451,0.863307317073171,0.974121621621622,0.840896202531646,-0.250590669240669,0.723530952380952,0.974121621621622,0.867346913580247,-0.0081801829268292,0.863307317073171,0.8714875,-0.114125820816573,-0.0385886047888655,-0.132696586871214,-0.0941079820823489,-0.137966186424875,-0.0389786445707977,-0.15698015938624,-0.118001514815442,-0.0890628723565626,-0.0395435962153147,-0.107820732099725,-0.06827713588441,-0.115435705341079,-0.08870302350183,-0.15698015938624,-0.06827713588441,-0.112848279119832,0.0101807827157176,-0.107820732099725,-0.118001514815442,0.256650174081292,0.246370879362325,0.267730452804335,0.244966621572758,0.233508522557672,0.256997625538599,0.268932883128726,0.259546952186603,0.279333509307834,0.254970858124204,0.233508522557672,0.279333509307834,0.258288025446848,0.259546952186603,0.256997625538599,1.11482568707491,0.251181038207975,1.2466865716673,0.995505533459329,1.22682479788773,0.404429107010398,1.38211087819983,0.977681771189436,1.01386475044229,0.226400995915317,1.13075663426554,0.904355638350228,1.14673572241447,0.477755239849606,1.38211087819983,0.904355638350228,1.11176473817762,0.0379343592691137,1.13075663426554,1.09282227499643
